Year,Description,Image Alt,Image Link
2006,"Indian cricketer Shanthakumaran Sreesanth hits a six of Andre Nel and in sheer joy dances impromptu and swings his bat at the crease during the First Test Match at Wanderers Stadium in Johannesburg, South Africa - December '06",Match baliye!,https://amul.com/files/hits/amul-hits-337.jpg
2006,"On the entertaining & slick Bollywood movie 'Dhoom 2' featuring amazing stunts and stunning beauties with leading stars Abhishek Bachchan, Hrithik Roshan, Aishwarya Rai, Bipasha Basu and Uday Chopra - December '06",DOODH 2!,https://amul.com/files/hits/amul-hits-336.jpg
2006,"Bollywood star Sanjay Dutt acquitted in the 1993 serial blasts charges under Terroist and Disruption Activities Act (TADA) but guilty under Indian Arms Act, 1959 - November '06",Dutt ke khao!,https://amul.com/files/hits/amul-hits-335.jpg
2006,"On Hollywood actress Angelina Jolie's three British bodyguards arrested for threatening, insult to religion and verbal abuse of children's parents at Anjuman-e-Islam High School in Mumbai during the shooting of the movie 'A Mighty Heart'. - November",Jolie ke aage kya hai?,https://amul.com/files/hits/amul-hits-334.jpg
2006,On Hollywood's new Bond movie 'Casino Royale' starring Daniel Craig as James Bond - a secret agent - November '06,BUN... MASKA BUN,https://amul.com/files/hits/amul-hits-333.jpg
2006,"Australian cricketers unpleasant behaviour of push and shove towards BCCI President Mr. Sharad Pawar at ICC Champions Trophy prize distribution ceremony at Brabourne Stadium in Mumbai, India - November '06",Dis a ponting!,https://amul.com/files/hits/amul-hits-332.jpg
2006,Bollywood's new 'Umrao Jaan' film based on interpretation of Mirza Haadi Ruswa's novel Umrao Jaan Ada featuring leading film stars Ms Aishwarya Rai & Mr. Abhishek Bachchan - November '06,Share karo! Aish karo!,https://amul.com/files/hits/amul-hits-331.jpg
2006,"On Mandira Bedi's designer dresses - a female panellist of extraa innings, a programme of cricketing highlights of ICC Champions Trophy, India 2006 - October '06",Fashion Extraaa vaganza!,https://amul.com/files/hits/amul-hits-330.jpg
2006,On the new Bollywood film 'Don' starring Shah Rukh Khan a remake of yesteryear classic Don - October '06,Deja View!,https://amul.com/files/hits/amul-hits-329.jpg
2006,Celebrity Hollywood couple Angelina Jolie and Brad Pitt taking a round of Pune City in an auto-rickshaw while on a shoot of the film 'A Mighty Heart' - October '06,Brad butter?,https://amul.com/files/hits/amul-hits-328.jpg
2006,On the buzz about TV producer Ekta Kapoor that she checks her TV actors' kundalis i.e horoscopes before signing them on - October '06.,Her stars are kkrossed?,https://amul.com/files/hits/amul-hits-327.jpg
2006,Controversy of Katrina Kaif's attire - wearing skirt exposing parts of her bare legs while shooting for film Namaste India in Ajmer Shrine - October '06,Skirting the issue!,https://amul.com/files/hits/amul-hits-326.jpg
2006,On the Pakistan President General Pervez Musharaaf's autobiography 'In the Line of Fire' has controversy surrounding events covered in the book - September '06,By book or by Crook!,https://amul.com/files/hits/amul-hits-325.jpg
2006,On the Pakistan President General Pervez Musharaaf's memoir 'In the Line of Fire' has lead to rebuttal of events covered and its truthfulness - September '06,Mush ado about nothing!,https://amul.com/files/hits/amul-hits-324.jpg
2006,On Pope Benedict XVI's controversial lecture at University of Regensburg - Germany wherein his remarks on Islam evoked angry responses from Islamic World - September '06,Pontiffication!,https://amul.com/files/hits/amul-hits-323.jpg
2006,Take off on the hilarious and entertaining Bollywood film - Lage Raho MUNNA BHAI - September '06,Lagate Raho MASKA BHAI,https://amul.com/files/hits/amul-hits-322.jpg
2006,On demise of film industry's erudite and entertaining filmmaker Hrishikesh Mukherjee popularly known as Hrishida - September '06,Zindagi badi honi chahiye lambi nahin! Hrishida: 1922-2006,https://amul.com/files/hits/amul-hits-321.jpg
2006,Police action against Cable Operators in Mumbai & Suburbs and large parts of Maharashtra on Bombay High Court notification banning beaming of films/programmes with adult content resulting in Cable Operators resorting to blackout of cable services - A,CERTIFIED (A),https://amul.com/files/hits/amul-hits-320.jpg
2006,On hysteria amongst people at the seafront in Mahim - Central Mumbai to drink sea water which reportedly turned sweet - August '06,Meetha sach? Yaa kadwa jhooth?,https://amul.com/files/hits/amul-hits-319.jpg
2006,On the Bollywood film 'KABHI ALVIDA NAA KEHNA' based on the storyline of relationships - August '06,KABHI AMULVIDA NAA KEHNA,https://amul.com/files/hits/amul-hits-318.jpg
2006,On the issue of high-level of pesticide residues in colas/soft drinks - August '06,Pol cola?,https://amul.com/files/hits/amul-hits-317.gif
2006,Controversy on Center for Science and Environment's (CSE) findings on high contents of pesticides in colas/soft drinks - August '06,The last straw?,https://amul.com/files/hits/amul-hits-316.jpg
2006,Take-off on the interesting Bollywood film Omkara an adaptation of Shakespeare's Othello - August '06.,HOME KHANA - Isko Math Tyago!,https://amul.com/files/hits/amul-hits-315.jpg
2006,On six-year-old boy named 'Prince' successfully rescued by Indian Army from 60 foot pit after 50 hours in which he accidently fell while playing near his house in Kurukshetra - Haryana State - July '06,Prince of hearts!,https://amul.com/files/hits/amul-hits-314.jpg
2006,"US President George W Bush in jovial mood at G-8 Summit 2006 in St. Petersburg, Russia - July '06.",Rubbing her up the wrong way!,https://amul.com/files/hits/amul-hits-313.jpg
2006,On French Captain Zinedine Zidane shown red card sending him off for vicious head-butting Italian defender in the chest during the World Cup Football Final - July '06.,This butt-er sees red !,https://amul.com/files/hits/amul-hits-312.jpg
2006,On the super-action Bollywood film Krrish partly filmed in Singapore with the lead star Hrithik Roshan as superhero - June '06,FRRESH!,https://amul.com/files/hits/amul-hits-311.jpg
2006,On FIFA World Cup Germany 2006 greatest football tournament - June '06,GERMANIA!,https://amul.com/files/hits/amul-hits-310.jpg
2006,On the fracas between Bollywood item girl Rakhi Sawant and Punjabi pop singer Mika Singh on his birthday party - June '06,Sawant ka mahina!,https://amul.com/files/hits/amul-hits-309.jpg
2006,On proposed implementation of quota reservation in institutes of higher education - June '06,Reserved!,https://amul.com/files/hits/amul-hits-308.jpg
2006,On new up coming popular singer Himesh Reshammiya - June '06,Jhalak khilla ja!,https://amul.com/files/hits/amul-hits-307.jpg
2006,Bollywood film Fanaa release help up in Gujarat due to agitation over star's comments on Narmada Dam Project - June '06,Manaa!,https://amul.com/files/hits/amul-hits-306.jpg
2006,Protests against screening of Hollywood film THE DA VINCI CODE - May '06,DA VINCI KRODH?,https://amul.com/files/hits/amul-hits-305.jpg
2006,On sensex plummeting in Stock Market - May '06,Nonsensex?,https://amul.com/files/hits/amul-hits-304.jpg
2006,On persistent heat wave conditions - May '06,Eat wave!,https://amul.com/files/hits/amul-hits-303.jpg
2006,On scorching heat wave - May '06,Garam haraam hai!,https://amul.com/files/hits/amul-hits-302.jpg
2006,Controversy on increasing height of Sardar Saravor Dam(Narmada Dam) on Narmada river in Gujarat - April '06,Aati Kya Narmada!,https://amul.com/files/hits/amul-hits-301.jpg
2006,On the proposal seeking increase of reservation quotas for Other Backward Classes (OBCs) in Central Universities and premium institutions like IIMs & IITs - April '06,Kuch kuch quota hai!,https://amul.com/files/hits/amul-hits-300.jpg
2006,Protests againts the proposed flyover on Peddar Road in Mumbai - April '06,Ehsaan tera hogo hum par!,https://amul.com/files/hits/amul-hits-299.jpg
2006,On the incident of model's halter top snapping open on the ramp during Lakme Fashion Show in Mumbai - April '06,Undress code!,https://amul.com/files/hits/amul-hits-298.jpg
2006,"Controversy on the law disqualifying members of Parliament holding ""office of profit"" - March '06",Profit & Laws!,https://amul.com/files/hits/amul-hits-1329.jpg
2006,On Bollywood film TAXI NO. 9.2.11 NAU DO GYARAH - March '06,CABBIE BHI KHAO!,https://amul.com/files/hits/amul-hits-1328.jpg
2006,On striking resident doctors of Mumbai's public hospitals and Maharashtra Association of Resident Doctors' (MARD) for improved facilities and stipend - March '06,Dharna mana hai?,https://amul.com/files/hits/amul-hits-1327.jpg
2006,On the historic Indo-US nuclear energy deal - March '06,Sukh nuke mein saathi!,https://amul.com/files/hits/amul-hits-1326.jpg
2006,On the historic Indo-US nuclear energy deal - March '06,Nuke liya policy!,https://amul.com/files/hits/amul-hits-1325.jpg
2006,On increasing calls for a retrial of Jessica Lal murder case - March '06,And justice for Lal?,https://amul.com/files/hits/amul-hits-1324.jpg
2006,On the bird flu situation in India - February '06,Eat this makhanwala instead!,https://amul.com/files/hits/amul-hits-1323.jpg
2006,On Mahendra Singh Dhoni for his contribution to India's good performance - February '06,Baalle baaz!,https://amul.com/files/hits/amul-hits-1322.jpg
2006,On Pakistan Captain Inzamam-ul Haq's dismissal for obstructing ball at a crucial stage of One-day International in Peshawar - February '06,Inzamam-ul-Hutt!,https://amul.com/files/hits/amul-hits-1321.jpg
2006,On enjoyable Bollywood film 'Rang De Basanti' which has good review and audience response - February '06,Young De Basanti,https://amul.com/files/hits/amul-hits-1320.jpg
2006,On Anti-Corruption Bureau & Mumbai Police initiating action against encounter specialist police officer Daya Nayak for allegedly amassing property dispropotionate to known sources of income - January '06,Dara Nayak?,https://amul.com/files/hits/amul-hits-1319.jpg
2006,On Karnataka State Congress-led coalition government on brink of collapse due to withdrawal of support by faction of its partner Janata Dal (Secular) - January '06,Vidhana Sauda?,https://amul.com/files/hits/amul-hits-1318.jpg
2006,"On Bombay High Court's order on demolition of illegal building structures in Ulhasnagar township in Thane District, Maharashtra - January '06",Udhasnagar!,https://amul.com/files/hits/amul-hits-1317.jpg
2006,On the enjoyable bollywood film 'bluffmaster!' - January '06,"Bite here, right now!",https://amul.com/files/hits/amul-hits-1316.jpg
2006,Former Indian Prime Minister Atal Bihari Vajpayee having announced to bow out from electoral politics after being in public life since 1951 - January '06,Vaj bye!,https://amul.com/files/hits/amul-hits-1315.jpg
2005,On the controversy about Meerut City Police having roughed young couples sitting in a park in the name of checking indecency and eve-teasing - December'05,Pyaar hua ! Inkaar hua !,https://amul.com/files/hits/amul-hits-1360.jpg
2005,On former Indian Cricket Captain Sourav Ganguly loosing his place in Test side - December'05,Sorrow Ganguly !,https://amul.com/files/hits/amul-hits-1359.jpg
2005,On master blaster Sachin Tendulkar's 35th Test Hundred making him the highest century maker in the history of Test Cricket - December'05,Sunny days for Sachin!,https://amul.com/files/hits/amul-hits-1358.jpg
2005,Wishing the favorite Bollywood superstar Mr. Amitabh Bachchan a speedy recovery of intestinal ailment - December'05,AB jaldi theek ho jaiye!,https://amul.com/files/hits/amul-hits-1357.jpg
2005,"On Sony Entertainment Television's current reality game show ""Deal Ya No Deal"" - November'05",MEAL DO MEAL,https://amul.com/files/hits/amul-hits-1356.jpg
2005,"On Jackie Chan Hong Kong martial art superstar's movie ""The Myth"" with Indian co-star Ms. Mallika Sherawat - November'05",Chinese Chakkar?,https://amul.com/files/hits/amul-hits-1355.jpg
2005,On extradited underworld don Abu Salem and his starlet Monica Bedi - November'05,Abu ab Kabu mein!,https://amul.com/files/hits/amul-hits-1354.jpg
2005,On External Affairs Minister Mr. K. Natwar Singh & Congress Party indicted by U.N.Committee's report on the corruption-ridden Iraqi oil-for-food scandal - November'05,Forget Oil-For-Food! Try Maska!,https://amul.com/files/hits/amul-hits-1353.jpg
2005,Sachin Tendulkar marks his return to international cricket with a sparkling knock - October'05,Returndulkar,https://amul.com/files/hits/amul-hits-1352.jpg
2005,On the STAR one's new TV serial Nach Baliye the dance performance show - October'05,Aaj Khaliye!,https://amul.com/files/hits/amul-hits-1351.jpg
2005,"On the launch of ""fairness cream for men"" - October'05",For creamy Complexion !,https://amul.com/files/hits/amul-hits-1350.jpg
2005,Public row between Indian cricket captain Mr. Sourav Ganguly and coach Mr. Greg Chappell - October'05,Gaali cricket !,https://amul.com/files/hits/amul-hits-1349.jpg
2005,Famous bollywood actor Mr. Shah Rukh Khan endorsing the beauty bath soap - September'05,Lix !,https://amul.com/files/hits/amul-hits-1348.jpg
2005,On controversy surrounding Bollywood starlet hiring the underworld to kill a famous film producer - September'05,Dial M for Madhur ?,https://amul.com/files/hits/amul-hits-1347.jpg
2005,On sensex reaching a high - September'05,Bull und Market !,https://amul.com/files/hits/amul-hits-1346.jpg
2005,On the Karishma Kapur's recent marriage controvercy - August'05,shaadi.gone!,https://amul.com/files/hits/amul-hits-1345.jpg
2005,On the demotion of Rahul Dravid from Captain to Vice Captain - August'05,One down for Rahul!,https://amul.com/files/hits/amul-hits-1344.jpg
2005,On the proposed luxury taxi models to be introduced in Mumbai - August'05,Cabbie Khushi cabbie Gham!,https://amul.com/files/hits/amul-hits-1343.jpg
2005,"On the TV game show ""Kaun Banega Crorepati - 2"" - August'05","Umeed se good, na?",https://amul.com/files/hits/amul-hits-1342.jpg
2005,"On the unprecedented heavy rains flooding Mumbai causing loss of lives and havoc to people, their homes & properties - August'05",Mumbai baadh mein gaya?,https://amul.com/files/hits/amul-hits-1341.jpg
